Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
21-Jun-10,15-Nov-10,ES,P0013,Desc P0013,VO,ORD1165,11.68,EUR,1,R009
27-Oct-09,06-Aug-10,FI,P0097,Desc P0097,VO,ORD8134,68.14,EUR,5,R004
24-Aug-09,25-Dec-09,FI,P0056,Desc P0056,VO,ORD9854,519.17,EUR,41,R006
01-Aug-10,04-Jan-11,FR,P0021,Desc P0021,VO,ORD9832,848,EUR,50,R014
19-Nov-10,29-Jun-11,PL,P0076,Desc P0076,VO,ORD3662,775.63,PLN,48,R016
24-Jun-09,19-Oct-09,IT,P0056,Desc P0056,VO,ORD5502,370.62,EUR,25,R012
22-Sep-09,15-Jun-10,SE,P0020,Desc P0020,VO,ORD6596,10.35,SEK,1,R003
05-Apr-09,25-Dec-09,DE,P0088,Desc P0088,VO,ORD9650,438.69,EUR,29,R020
19-Aug-10,31-Dec-10,DE,P0028,Desc P0028,VO,ORD7941,872.72,EUR,47,R011
09-Feb-10,10-Jan-11,IT,P0020,Desc P0020,VO,ORD7264,117.1,EUR,11,R020
31-Oct-10,06-Feb-11,PL,P0049,Desc P0049,VO,ORD7681,140.05,PLN,13,R012
23-Apr-10,16-Sep-10,SE,P0034,Desc P0034,VO,ORD4606,256.8,SEK,25,R008
27-Sep-10,14-Dec-10,IT,P0046,Desc P0046,VO,ORD4515,206.31,EUR,15,R002
22-Sep-10,03-Apr-11,NL,P0083,Desc P0083,VO,ORD8016,107.44,EUR,8,R007
23-Nov-10,21-May-11,ES,P0091,Desc P0091,VO,ORD5117,520.51,EUR,48,R015
07-Feb-09,28-Nov-09,TR,P0066,Desc P0066,VO,ORD3943,125.93,TRY,12,R011
13-Mar-10,25-Jun-10,IT,P0016,Desc P0016,VO,ORD7889,583.13,EUR,33,R018
04-Oct-09,10-Mar-10,IT,P0049,Desc P0049,VO,ORD4326,307.57,EUR,16,R010
11-Mar-10,07-Feb-11,NL,P0040,Desc P0040,VO,ORD2743,776.46,EUR,46,R019
19-Feb-09,05-Jul-09,PL,P0056,Desc P0056,VO,ORD8347,462.04,PLN,46,R020
24-Jun-09,16-May-10,BE,P0097,Desc P0097,VO,ORD5324,576.37,EUR,40,R017
28-Nov-10,23-Sep-11,SE,P0086,Desc P0086,VO,ORD5393,54.77,SEK,3,R008
25-Sep-09,04-Aug-10,BE,P0046,Desc P0046,VO,ORD6204,595.22,EUR,34,R016
06-Aug-10,03-Apr-11,SE,P0002,Desc P0002,VO,ORD7515,66.88,SEK,5,R015
17-Oct-09,03-Apr-10,TR,P0049,Desc P0049,VO,ORD2682,130.27,TRY,9,R013
15-Apr-10,31-Jul-10,DE,P0017,Desc P0017,VO,ORD2206,481.55,EUR,33,R004
30-Dec-09,18-Jul-10,FR,P0022,Desc P0022,VO,ORD6556,43.73,EUR,4,R010
01-Sep-10,27-Nov-10,ES,P0015,Desc P0015,VO,ORD3864,321.97,EUR,32,R006
09-Feb-10,22-Aug-10,NL,P0097,Desc P0097,VO,ORD8309,222.79,EUR,17,R003
06-Dec-10,24-Nov-11,TR,P0065,Desc P0065,VO,ORD8552,259.83,TRY,14,R012
10-Sep-10,16-Feb-11,DE,P0011,Desc P0011,VO,ORD1257,116.53,EUR,7,R008
01-Apr-10,19-Oct-10,SE,P0081,Desc P0081,VO,ORD8339,166.17,SEK,15,R007
24-Jan-09,26-Jul-09,TR,P0081,Desc P0081,VO,ORD2961,157.22,TRY,8,R005
05-Oct-09,29-Jan-10,PL,P0051,Desc P0051,VO,ORD6699,95.24,PLN,5,R018
01-Jul-09,26-Jan-10,NL,P0097,Desc P0097,VO,ORD5477,606.7,EUR,36,R006
29-Nov-09,28-May-10,FR,P0098,Desc P0098,VO,ORD4254,192.1,EUR,17,R019
22-May-09,06-Nov-09,SE,P0071,Desc P0071,VO,ORD7065,606.94,SEK,41,R006
22-Sep-10,22-May-11,SE,P0040,Desc P0040,VO,ORD7893,239.37,SEK,18,R013
30-May-09,09-Feb-10,FI,P0079,Desc P0079,VO,ORD9590,19.27,EUR,1,R005
01-Sep-09,13-Jun-10,TR,P0040,Desc P0040,VO,ORD2740,306.19,TRY,20,R012
05-May-10,22-Feb-11,FI,P0049,Desc P0049,VO,ORD8799,501.32,EUR,36,R011
19-Sep-10,27-Dec-10,IT,P0051,Desc P0051,VO,ORD4776,178.21,EUR,14,R002
13-Nov-10,08-Jul-11,DE,P0070,Desc P0070,VO,ORD5246,609.79,EUR,33,R013
07-May-09,22-Aug-09,IT,P0011,Desc P0011,VO,ORD7304,498.22,EUR,30,R012
04-Sep-10,02-Feb-11,ES,P0063,Desc P0063,VO,ORD7524,384.7,EUR,24,R019
26-Sep-10,18-Apr-11,BE,P0022,Desc P0022,VO,ORD7669,39.82,EUR,3,R005
19-Jan-10,06-Apr-10,FR,P0070,Desc P0070,VO,ORD7175,258.73,EUR,21,R020
29-Dec-09,24-Aug-10,BE,P0019,Desc P0019,VO,ORD5347,220.18,EUR,16,R008
03-Mar-10,04-Dec-10,FI,P0081,Desc P0081,VO,ORD3561,238.54,EUR,20,R009
16-Jan-09,19-Mar-09,FI,P0081,Desc P0081,VO,ORD8145,30.5,EUR,2,R013
22-Jun-09,18-May-10,BE,P0090,Desc P0090,VO,ORD2190,662.51,EUR,38,R014
30-Mar-09,12-Mar-10,DE,P0074,Desc P0074,VO,ORD7646,114.6,EUR,9,R018
26-Nov-10,28-Sep-11,FI,P0001,Desc P0001,VO,ORD8970,15.1,EUR,1,R014
11-Dec-09,20-Jul-10,FR,P0064,Desc P0064,VO,ORD7830,206.81,EUR,19,R005
23-Aug-10,04-Jul-11,BE,P0065,Desc P0065,VO,ORD3946,281.49,EUR,21,R002
26-Jun-10,02-Jun-11,NL,P0035,Desc P0035,VO,ORD1130,447.06,EUR,44,R016
03-Dec-09,18-Mar-10,BE,P0085,Desc P0085,VO,ORD5158,179.82,EUR,17,R011
12-May-09,22-Oct-09,FR,P0080,Desc P0080,VO,ORD8465,347.48,EUR,18,R009
23-Sep-10,10-May-11,SE,P0086,Desc P0086,VO,ORD7467,247.48,SEK,23,R011
04-Feb-09,16-Jun-09,NL,P0029,Desc P0029,VO,ORD6880,521.25,EUR,32,R020
17-Feb-09,09-Jul-09,DE,P0064,Desc P0064,VO,ORD9763,551.48,EUR,42,R017
05-Nov-10,26-Aug-11,DE,P0047,Desc P0047,VO,ORD2970,537.37,EUR,30,R004
31-May-09,14-Apr-10,BE,P0032,Desc P0032,VO,ORD2784,59.36,EUR,3,R015
03-Apr-09,09-Feb-10,SE,P0042,Desc P0042,VO,ORD1079,299.44,SEK,18,R005
27-Nov-09,30-Aug-10,NL,P0071,Desc P0071,VO,ORD2865,247.2,EUR,18,R006
17-Feb-10,30-Jan-11,FI,P0030,Desc P0030,VO,ORD7306,356.93,EUR,35,R009
03-Sep-09,10-Nov-09,BE,P0021,Desc P0021,VO,ORD8600,50.62,EUR,4,R012
26-Dec-09,04-Apr-10,NL,P0071,Desc P0071,VO,ORD8975,469.25,EUR,26,R009
26-Jun-09,13-Oct-09,FR,P0023,Desc P0023,VO,ORD5248,221.01,EUR,15,R016
23-Jul-09,26-Apr-10,TR,P0027,Desc P0027,VO,ORD9891,680.74,TRY,37,R020
11-Oct-09,08-Feb-10,ES,P0037,Desc P0037,VO,ORD4189,527.92,EUR,31,R013
27-Jan-09,04-Dec-09,NL,P0090,Desc P0090,VO,ORD1708,38.76,EUR,2,R004
17-Aug-10,07-Jun-11,FR,P0083,Desc P0083,VO,ORD4435,406.37,EUR,40,R005
04-Jan-10,31-Dec-10,FI,P0038,Desc P0038,VO,ORD1905,315.24,EUR,16,R010
17-Jun-10,11-Dec-10,TR,P0032,Desc P0032,VO,ORD5289,156.02,TRY,12,R014
21-Jan-09,06-Apr-09,DE,P0052,Desc P0052,VO,ORD3854,122.7,EUR,9,R003
25-Jun-10,07-Apr-11,BE,P0081,Desc P0081,VO,ORD2856,826.49,EUR,44,R001
22-May-09,03-Jan-10,FR,P0014,Desc P0014,VO,ORD7262,361.59,EUR,28,R020
16-Jul-09,19-Nov-09,IT,P0059,Desc P0059,VO,ORD3780,272.64,EUR,14,R017
26-Apr-10,10-Sep-10,NL,P0051,Desc P0051,VO,ORD5287,362.09,EUR,31,R015
27-Mar-10,02-Jan-11,FR,P0074,Desc P0074,VO,ORD2120,422.43,EUR,26,R004
24-Mar-09,11-Feb-10,PL,P0019,Desc P0019,VO,ORD2030,633.76,PLN,32,R007
08-Mar-10,14-Oct-10,FR,P0041,Desc P0041,VO,ORD3772,320,EUR,28,R003
10-Aug-09,06-Jul-10,DE,P0092,Desc P0092,VO,ORD4785,592.3,EUR,40,R002
21-Jun-09,11-Sep-09,FR,P0013,Desc P0013,VO,ORD6479,579.77,EUR,42,R016
30-Jul-09,05-Oct-09,BE,P0015,Desc P0015,VO,ORD3286,963.46,EUR,50,R015
06-Jan-10,19-Mar-10,BE,P0083,Desc P0083,VO,ORD7187,47.94,EUR,3,R001
23-Mar-10,19-Jun-10,SE,P0042,Desc P0042,VO,ORD7637,184.28,SEK,17,R013
11-Oct-09,13-Aug-10,IT,P0059,Desc P0059,VO,ORD8659,509.65,EUR,45,R020
12-Mar-10,21-Aug-10,ES,P0037,Desc P0037,VO,ORD4986,492.24,EUR,43,R013
16-Feb-09,14-Dec-09,DE,P0033,Desc P0033,VO,ORD2227,64.26,EUR,4,R011
02-Sep-10,22-Jul-11,DE,P0071,Desc P0071,VO,ORD2261,143.1,EUR,10,R020
13-Mar-09,30-Oct-09,TR,P0004,Desc P0004,VO,ORD1069,362.65,TRY,36,R006
20-Aug-09,20-Nov-09,FR,P0080,Desc P0080,VO,ORD1129,601.11,EUR,39,R017
15-Jan-10,31-Dec-10,FI,P0083,Desc P0083,VO,ORD6127,202.67,EUR,16,R005
08-Sep-09,14-Jul-10,ES,P0069,Desc P0069,VO,ORD3115,355.42,EUR,18,R008
29-Jul-10,16-Feb-11,NL,P0083,Desc P0083,VO,ORD9756,373.92,EUR,22,R002
01-Oct-10,18-Jun-11,DE,P0092,Desc P0092,VO,ORD4590,457.09,EUR,33,R019
09-Mar-09,14-Feb-10,SE,P0003,Desc P0003,VO,ORD1405,836.54,SEK,42,R017
31-Dec-10,10-Aug-11,TR,P0032,Desc P0032,VO,ORD8619,450.25,TRY,29,R012
09-Dec-09,30-Nov-10,NL,P0089,Desc P0089,VO,ORD9954,150.91,EUR,15,R020
11-Apr-10,24-Jun-10,BE,P0074,Desc P0074,VO,ORD3471,167.94,EUR,16,R020
08-Dec-10,07-Aug-11,TR,P0092,Desc P0092,VO,ORD3178,99.22,TRY,5,R003
23-Aug-10,17-Dec-10,TR,P0020,Desc P0020,VO,ORD3866,608.66,TRY,48,R009
27-Aug-10,18-Feb-11,FI,P0032,Desc P0032,VO,ORD5535,101.57,EUR,7,R009
13-Jul-09,15-Mar-10,ES,P0061,Desc P0061,VO,ORD8918,696.26,EUR,47,R019
30-Apr-09,14-Feb-10,DE,P0089,Desc P0089,VO,ORD2498,291.86,EUR,27,R006
10-Feb-09,07-Dec-09,FR,P0081,Desc P0081,VO,ORD3787,118.82,EUR,6,R008
23-Jun-09,10-Feb-10,FR,P0043,Desc P0043,VO,ORD6806,117.22,EUR,7,R016
13-Sep-10,11-Apr-11,PL,P0035,Desc P0035,VO,ORD3135,627.82,PLN,35,R015
14-Feb-09,15-Apr-09,ES,P0030,Desc P0030,VO,ORD1688,417.21,EUR,30,R010
01-Dec-10,26-Apr-11,BE,P0087,Desc P0087,VO,ORD5220,62.22,EUR,5,R001
26-Jun-10,15-May-11,NL,P0046,Desc P0046,VO,ORD4498,628.17,EUR,48,R018
23-Apr-09,14-Jan-10,BE,P0003,Desc P0003,VO,ORD1740,710.72,EUR,36,R002
04-Mar-09,17-May-09,IT,P0030,Desc P0030,VO,ORD8434,538.16,EUR,34,R007
04-Nov-10,15-Mar-11,DE,P0092,Desc P0092,VO,ORD5760,191.97,EUR,12,R008
10-Nov-09,04-Oct-10,PL,P0014,Desc P0014,VO,ORD4567,97.48,PLN,7,R008
19-May-09,26-Oct-09,BE,P0018,Desc P0018,VO,ORD6503,729.41,EUR,41,R002
19-Sep-10,24-Jul-11,DE,P0092,Desc P0092,VO,ORD3711,254.2,EUR,19,R013
01-Jun-10,19-Oct-10,DE,P0020,Desc P0020,VO,ORD4020,499.41,EUR,25,R001
04-Apr-09,06-Sep-09,BE,P0082,Desc P0082,VO,ORD6296,218.08,EUR,15,R010
28-Jan-09,12-Aug-09,IT,P0058,Desc P0058,VO,ORD9658,566.12,EUR,39,R003
08-Feb-09,19-Aug-09,FR,P0073,Desc P0073,VO,ORD2443,343.65,EUR,19,R019
07-Feb-09,19-Apr-09,FR,P0013,Desc P0013,VO,ORD8259,167.37,EUR,10,R006
11-Dec-10,22-Feb-11,FI,P0037,Desc P0037,VO,ORD2681,906.01,EUR,48,R015
07-Jul-10,13-May-11,BE,P0014,Desc P0014,VO,ORD3281,805.12,EUR,46,R002
14-Jun-10,21-Nov-10,BE,P0025,Desc P0025,VO,ORD5133,405.28,EUR,29,R013
03-Jul-10,03-Sep-10,FR,P0030,Desc P0030,VO,ORD1704,328.4,EUR,18,R007
16-Jun-09,12-Oct-09,BE,P0020,Desc P0020,VO,ORD3784,278.12,EUR,21,R016
12-Sep-10,30-Aug-11,IT,P0059,Desc P0059,VO,ORD6109,610.84,EUR,39,R008
31-Dec-09,20-Aug-10,FI,P0048,Desc P0048,VO,ORD8403,422,EUR,22,R003
16-Dec-10,16-Jul-11,SE,P0032,Desc P0032,VO,ORD8205,270.52,SEK,15,R012
01-Jun-10,23-Oct-10,DE,P0027,Desc P0027,VO,ORD3763,131.07,EUR,9,R007
17-Aug-09,09-Jun-10,TR,P0011,Desc P0011,VO,ORD6956,32.99,TRY,3,R009
18-Sep-09,14-Apr-10,PL,P0015,Desc P0015,VO,ORD8638,443.52,PLN,29,R010
24-Dec-10,03-Oct-11,FR,P0006,Desc P0006,VO,ORD6991,40.11,EUR,4,R001
29-Sep-10,24-Sep-11,SE,P0028,Desc P0028,VO,ORD4307,528.57,SEK,43,R014
17-Jul-09,27-Feb-10,IT,P0033,Desc P0033,VO,ORD7724,22.02,EUR,2,R010
19-Mar-10,19-Jan-11,PL,P0035,Desc P0035,VO,ORD8986,876.48,PLN,50,R016
17-Oct-09,16-May-10,FI,P0039,Desc P0039,VO,ORD9097,62.26,EUR,5,R018
09-Nov-10,06-Sep-11,SE,P0096,Desc P0096,VO,ORD6744,573.67,SEK,35,R011
27-Aug-09,12-Jan-10,PL,P0089,Desc P0089,VO,ORD9531,345.99,PLN,21,R007
06-Jun-09,27-Sep-09,FI,P0018,Desc P0018,VO,ORD5829,328.15,EUR,28,R002
10-Oct-09,15-Aug-10,SE,P0008,Desc P0008,VO,ORD2799,535.98,SEK,30,R001
17-Apr-09,11-Dec-09,NL,P0078,Desc P0078,VO,ORD2753,747.52,EUR,44,R005
02-May-10,02-Jul-10,TR,P0084,Desc P0084,VO,ORD9363,427.11,TRY,29,R008
08-Jan-09,29-Jun-09,IT,P0021,Desc P0021,VO,ORD9926,758.86,EUR,40,R011
11-Sep-09,30-Jul-10,IT,P0030,Desc P0030,VO,ORD8590,335.32,EUR,32,R019
23-May-09,28-Feb-10,NL,P0093,Desc P0093,VO,ORD5611,752.35,EUR,48,R007
06-Dec-09,05-Sep-10,FI,P0068,Desc P0068,VO,ORD4179,223.08,EUR,19,R011
15-Feb-09,14-Feb-10,FR,P0098,Desc P0098,VO,ORD9414,762.47,EUR,39,R001
28-Jun-09,17-May-10,PL,P0077,Desc P0077,VO,ORD8369,32.24,PLN,3,R009
03-Feb-09,29-Oct-09,NL,P0035,Desc P0035,VO,ORD4336,111.09,EUR,11,R018
14-Jul-10,26-Oct-10,FI,P0013,Desc P0013,VO,ORD4873,426.33,EUR,26,R018
08-Jan-09,19-Jul-09,IT,P0001,Desc P0001,VO,ORD2932,541.32,EUR,31,R016
13-Dec-10,02-May-11,DE,P0018,Desc P0018,VO,ORD5135,497.34,EUR,28,R016
29-Aug-10,06-Jun-11,PL,P0032,Desc P0032,VO,ORD9217,468.48,PLN,42,R013
17-Apr-10,05-Oct-10,BE,P0081,Desc P0081,VO,ORD1148,168.81,EUR,12,R002
13-Nov-09,26-Aug-10,FR,P0022,Desc P0022,VO,ORD6325,771.63,EUR,44,R002
02-Feb-10,20-Oct-10,PL,P0079,Desc P0079,VO,ORD8231,461.74,PLN,26,R016
30-Dec-10,27-Dec-11,DE,P0015,Desc P0015,VO,ORD1815,212.08,EUR,18,R012
26-Jul-10,22-Jan-11,TR,P0021,Desc P0021,VO,ORD1112,833.31,TRY,42,R019
21-Jul-09,01-Apr-10,SE,P0050,Desc P0050,VO,ORD5384,79.74,SEK,5,R019
25-Nov-10,22-Nov-11,BE,P0088,Desc P0088,VO,ORD9484,651.47,EUR,34,R006
03-Dec-09,22-Aug-10,ES,P0039,Desc P0039,VO,ORD3121,493.87,EUR,40,R012
11-Jan-10,22-Aug-10,SE,P0023,Desc P0023,VO,ORD9433,675.18,SEK,47,R009
03-Dec-09,06-Jun-10,IT,P0032,Desc P0032,VO,ORD6748,74.27,EUR,6,R013
24-May-10,05-Nov-10,DE,P0030,Desc P0030,VO,ORD9983,22,EUR,2,R006
17-Jun-09,19-May-10,ES,P0032,Desc P0032,VO,ORD6999,599.78,EUR,36,R014
23-Feb-09,30-Apr-09,PL,P0085,Desc P0085,VO,ORD3972,483.35,PLN,40,R011
29-Apr-10,27-Sep-10,PL,P0097,Desc P0097,VO,ORD5132,702.72,PLN,37,R002
07-Sep-09,30-May-10,FR,P0022,Desc P0022,VO,ORD4365,438.52,EUR,37,R005
11-May-09,05-May-10,DE,P0067,Desc P0067,VO,ORD9521,242.84,EUR,13,R018
18-Feb-09,12-May-09,FR,P0002,Desc P0002,VO,ORD2064,648.02,EUR,50,R006
21-Apr-10,28-Dec-10,SE,P0025,Desc P0025,VO,ORD2651,60.02,SEK,5,R006
26-Jul-09,08-May-10,FI,P0079,Desc P0079,VO,ORD6947,94.12,EUR,6,R011
16-Jan-10,21-Apr-10,FR,P0032,Desc P0032,VO,ORD5601,302.26,EUR,22,R016
20-Apr-09,28-Dec-09,NL,P0031,Desc P0031,VO,ORD8106,555.12,EUR,48,R017
07-Sep-10,08-Jan-11,TR,P0039,Desc P0039,VO,ORD5296,650.44,TRY,34,R001
06-Jan-10,22-Apr-10,DE,P0078,Desc P0078,VO,ORD6628,326.03,EUR,30,R016
24-Jun-09,18-Apr-10,SE,P0019,Desc P0019,VO,ORD8658,867.97,SEK,50,R004
21-Apr-09,03-Sep-09,BE,P0086,Desc P0086,VO,ORD2267,349.59,EUR,26,R020
18-Aug-10,27-Feb-11,NL,P0074,Desc P0074,VO,ORD1197,484.02,EUR,48,R006
25-Apr-09,26-Dec-09,DE,P0049,Desc P0049,VO,ORD3247,266.01,EUR,18,R003
20-Apr-10,17-Dec-10,IT,P0061,Desc P0061,VO,ORD2781,462.37,EUR,33,R016
06-Jul-09,12-Nov-09,FI,P0013,Desc P0013,VO,ORD7809,151.43,EUR,13,R004
02-Mar-10,23-Jan-11,FR,P0034,Desc P0034,VO,ORD7807,189.02,EUR,10,R007
16-Dec-10,31-Aug-11,NL,P0048,Desc P0048,VO,ORD3688,607.08,EUR,39,R013
11-Aug-10,13-Jan-11,SE,P0011,Desc P0011,VO,ORD8627,595.76,SEK,37,R014
19-Jun-10,04-Mar-11,DE,P0061,Desc P0061,VO,ORD3290,638.81,EUR,39,R008
31-Aug-10,01-Jul-11,SE,P0096,Desc P0096,VO,ORD7581,593.75,SEK,44,R009
29-Jul-10,22-Dec-10,FI,P0052,Desc P0052,VO,ORD2241,522.1,EUR,32,R005
07-Sep-10,29-Jun-11,IT,P0052,Desc P0052,VO,ORD6465,419.53,EUR,21,R010
16-Feb-09,24-Oct-09,BE,P0099,Desc P0099,VO,ORD2539,256.98,EUR,16,R018
28-Dec-09,03-May-10,FI,P0005,Desc P0005,VO,ORD8806,596.29,EUR,30,R015
03-May-10,24-Feb-11,IT,P0088,Desc P0088,VO,ORD8148,238.12,EUR,13,R012
23-Jan-09,13-Dec-09,TR,P0088,Desc P0088,VO,ORD8729,603.34,TRY,38,R013
19-Jan-09,02-Nov-09,SE,P0029,Desc P0029,VO,ORD4562,768.98,SEK,39,R005
07-Apr-10,21-Jan-11,ES,P0094,Desc P0094,VO,ORD7013,374.68,EUR,28,R002
29-Apr-09,02-Sep-09,TR,P0044,Desc P0044,VO,ORD4118,192.88,TRY,14,R020
06-Jan-10,28-Dec-10,TR,P0064,Desc P0064,VO,ORD7525,801.8,TRY,45,R004
18-Jun-10,04-Feb-11,SE,P0076,Desc P0076,VO,ORD1147,377.13,SEK,32,R016
08-Jun-09,03-Dec-09,SE,P0092,Desc P0092,VO,ORD3393,121.67,SEK,10,R017
17-Jun-10,12-Oct-10,SE,P0002,Desc P0002,VO,ORD5335,231.97,SEK,14,R004
16-Feb-10,09-Jul-10,BE,P0009,Desc P0009,VO,ORD1948,234.88,EUR,22,R019
15-Oct-10,28-Dec-10,BE,P0042,Desc P0042,VO,ORD5760,92.85,EUR,8,R014
12-Sep-10,12-Jul-11,IT,P0074,Desc P0074,VO,ORD4148,550.07,EUR,30,R018
25-Apr-09,27-Jul-09,FI,P0062,Desc P0062,VO,ORD8426,556.33,EUR,35,R010
21-Nov-09,01-Jul-10,NL,P0015,Desc P0015,VO,ORD3063,805.88,EUR,48,R002
15-Mar-09,23-Sep-09,ES,P0067,Desc P0067,VO,ORD4321,143.82,EUR,8,R001
12-Jan-09,23-Mar-09,NL,P0075,Desc P0075,VO,ORD4622,698.89,EUR,36,R007
11-Nov-10,12-May-11,SE,P0090,Desc P0090,VO,ORD3757,853.72,SEK,49,R011
31-Dec-09,06-Sep-10,BE,P0011,Desc P0011,VO,ORD9861,99.99,EUR,7,R007
12-Dec-10,17-Aug-11,TR,P0027,Desc P0027,VO,ORD4487,715.34,TRY,44,R001
26-Sep-09,11-Jan-10,FR,P0051,Desc P0051,VO,ORD2740,332.46,EUR,26,R001
07-Jun-10,02-Jan-11,TR,P0049,Desc P0049,VO,ORD9719,468.99,TRY,29,R010
03-May-10,14-Feb-11,FR,P0014,Desc P0014,VO,ORD4728,514.53,EUR,46,R017
25-Jan-09,24-Jan-10,DE,P0075,Desc P0075,VO,ORD5783,190.62,EUR,16,R019
03-Jan-09,11-Dec-09,BE,P0054,Desc P0054,VO,ORD2861,389.17,EUR,26,R001
12-Jun-10,02-Oct-10,NL,P0091,Desc P0091,VO,ORD7927,441.72,EUR,27,R011
20-Jan-09,11-Jan-10,ES,P0092,Desc P0092,VO,ORD6979,414.88,EUR,32,R019
01-Nov-10,06-Apr-11,FI,P0047,Desc P0047,VO,ORD6207,524.89,EUR,37,R007
30-Apr-09,15-Apr-10,NL,P0090,Desc P0090,VO,ORD7660,66.13,EUR,6,R008
10-Sep-10,26-Jul-11,SE,P0015,Desc P0015,VO,ORD5358,592.46,SEK,30,R016
02-Aug-10,29-Apr-11,SE,P0027,Desc P0027,VO,ORD2993,130.18,SEK,11,R002
20-Mar-09,13-Oct-09,DE,P0074,Desc P0074,VO,ORD7170,324.91,EUR,22,R004
29-Sep-09,28-Jan-10,FI,P0004,Desc P0004,VO,ORD4884,77.81,EUR,5,R019
08-Nov-09,25-Jul-10,SE,P0099,Desc P0099,VO,ORD3484,428.18,SEK,31,R012
10-Jan-09,18-Nov-09,IT,P0030,Desc P0030,VO,ORD6980,504.74,EUR,34,R011
27-May-09,10-Mar-10,SE,P0098,Desc P0098,VO,ORD5441,33.91,SEK,2,R019
23-Jun-09,27-May-10,FR,P0070,Desc P0070,VO,ORD8605,404.91,EUR,38,R015
06-Dec-10,09-Oct-11,DE,P0100,Desc P0100,VO,ORD5341,40.49,EUR,3,R013
15-Jan-10,20-Dec-10,BE,P0087,Desc P0087,VO,ORD4766,758.37,EUR,39,R019
30-Mar-10,02-Jun-10,DE,P0002,Desc P0002,VO,ORD1143,42.88,EUR,3,R010
08-Feb-09,23-Dec-09,DE,P0062,Desc P0062,VO,ORD1627,332.78,EUR,22,R002
01-Sep-10,25-Apr-11,NL,P0007,Desc P0007,VO,ORD7338,31.13,EUR,2,R020
03-Feb-10,11-Sep-10,ES,P0027,Desc P0027,VO,ORD1770,847.1,EUR,46,R001
10-Jun-10,26-Dec-10,FI,P0080,Desc P0080,VO,ORD8410,494.74,EUR,41,R019
28-Feb-09,19-Aug-09,FI,P0087,Desc P0087,VO,ORD4902,534.06,EUR,39,R017
20-Jan-10,27-Mar-10,DE,P0100,Desc P0100,VO,ORD6370,199.89,EUR,10,R006
19-Apr-10,04-Jul-10,SE,P0014,Desc P0014,VO,ORD5647,249.93,SEK,14,R015
15-Nov-09,13-Jun-10,FI,P0018,Desc P0018,VO,ORD7520,352.37,EUR,35,R020
17-Feb-09,15-Nov-09,SE,P0027,Desc P0027,VO,ORD4319,455.24,SEK,23,R003
25-Jun-10,21-Jan-11,FI,P0079,Desc P0079,VO,ORD1189,25.93,EUR,2,R008
21-Oct-09,16-Aug-10,NL,P0052,Desc P0052,VO,ORD2188,555.37,EUR,45,R009
27-Aug-10,06-May-11,FR,P0019,Desc P0019,VO,ORD4655,518.14,EUR,41,R013
26-Aug-09,13-Feb-10,TR,P0087,Desc P0087,VO,ORD1932,357.65,TRY,25,R020
27-Apr-09,04-Sep-09,SE,P0090,Desc P0090,VO,ORD1557,384.94,SEK,33,R007
26-Aug-10,18-Mar-11,BE,P0084,Desc P0084,VO,ORD5578,736.87,EUR,39,R012
18-Aug-09,13-May-10,BE,P0004,Desc P0004,VO,ORD2766,190.88,EUR,12,R016
03-Jul-10,24-Sep-10,TR,P0007,Desc P0007,VO,ORD6369,21.15,TRY,2,R003
29-Dec-10,18-Oct-11,TR,P0055,Desc P0055,VO,ORD2662,201.11,TRY,15,R008
22-Aug-09,08-Nov-09,IT,P0080,Desc P0080,VO,ORD6411,81.9,EUR,7,R004
13-Apr-09,26-Mar-10,DE,P0092,Desc P0092,VO,ORD5613,189.97,EUR,11,R010
09-Sep-09,23-Jun-10,BE,P0082,Desc P0082,VO,ORD4771,608.27,EUR,41,R015
01-Dec-09,23-Feb-10,FI,P0094,Desc P0094,VO,ORD8003,202.96,EUR,11,R009
16-Feb-10,10-Dec-10,FR,P0054,Desc P0054,VO,ORD9059,650.75,EUR,42,R014
18-Jan-09,21-May-09,TR,P0008,Desc P0008,VO,ORD8430,579,TRY,31,R018
22-Jan-10,07-Oct-10,PL,P0070,Desc P0070,VO,ORD6661,657.85,PLN,34,R018
05-Jun-10,29-Aug-10,NL,P0055,Desc P0055,VO,ORD7749,589.05,EUR,30,R018
04-Jan-09,19-Dec-09,IT,P0008,Desc P0008,VO,ORD3343,329.02,EUR,30,R018
15-Feb-10,15-Jun-10,TR,P0062,Desc P0062,VO,ORD9993,16.6,TRY,1,R003
28-Dec-09,13-Mar-10,PL,P0017,Desc P0017,VO,ORD9999,655.66,PLN,36,R017
21-Feb-09,20-Nov-09,DE,P0051,Desc P0051,VO,ORD1202,553.36,EUR,34,R019
01-Aug-10,19-Jul-11,IT,P0035,Desc P0035,VO,ORD5762,333.85,EUR,24,R004
11-Nov-09,25-Jul-10,FI,P0094,Desc P0094,VO,ORD8207,239.58,EUR,19,R003
02-May-10,19-Jul-10,ES,P0015,Desc P0015,VO,ORD3428,632.36,EUR,38,R010
13-Dec-10,23-Sep-11,ES,P0070,Desc P0070,VO,ORD6935,429.42,EUR,26,R002
10-Mar-10,25-May-10,IT,P0042,Desc P0042,VO,ORD6006,413.4,EUR,22,R004
